Item_Identifier,Low_Fat,Regular,Dairy,Soft_Drinks,Meat,Fruits_Vegetables,Household,Baking,Snack,Fronzen_Foods,Breakfast,Health_Hygiene,Hard_Drinks,Canned,Breads,Starchy,Others,Seafood,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Visibility,Item_Weight,Item_Identifier_8,Item_Identifier_6,Item_Identifier_7,Item_Identifier_3,Item_Identifier_5,Item_Identifier_4,Item_Identifier_9,Item_Identifier_2,Item_Identifier_1,Outlet_Year,Outlet_Freq
NCH42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,228.401,OUT010,1998,1,3,1,229.701,0.041495385600000004,6.86,0,0,0,0,1,0,0,0,0,3400,3400
NCI31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.819,OUT035,2004,1,2,2,439.428,0.09790965628571427,20.0,0,0,1,0,0,0,0,0,0,5506,5506
FDL56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.1198,OUT035,2004,1,2,2,2529.3742,0.14152642616666666,14.1,0,1,0,0,0,0,0,0,0,5506,5506
FDG29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.7454,OUT017,2007,3,2,2,209.727,0.05630456066666667,17.6,0,1,0,0,0,0,0,0,0,5419,5419
FDJ45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.1216,OUT018,2009,2,3,3,415.4592,0.08130400028571429,17.75,0,0,1,0,0,0,0,0,0,5436,5436
FDJ38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,191.653,OUT017,2007,3,2,2,3795.06,0.0402743095,8.6,0,1,0,0,0,0,0,0,0,5419,5419
NCO05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100.4384,OUT018,2009,2,3,3,1970.768,0.04661025157142857,7.27,0,0,1,0,0,0,0,0,0,5436,5436
FDW24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.4034,OUT010,1998,1,3,1,48.6034,0.0441639545,6.8,1,0,0,0,0,0,0,0,0,3400,3400
FDN34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170.7132,OUT027,1985,2,3,4,4904.2828,0.0526568002,15.6,0,1,0,0,0,0,0,0,0,8702,5481
FDH46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103.1332,OUT049,1999,2,1,2,820.2656,0.041292229,6.935,0,0,0,1,0,0,0,0,0,5423,5423
FDW39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175.137,OUT035,2004,1,2,2,1235.059,0.042446314400000004,6.69,0,1,0,0,0,0,0,0,0,5506,5506
DRK59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,233.9616,OUT027,1985,2,3,4,4452.8704,0.0856882676,8.895,0,1,0,0,0,0,0,0,0,8702,5481
FDU25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57.4246,OUT045,2002,2,2,2,810.9444,0.026712826,12.35,0,0,1,0,0,0,0,0,0,5471,5471
FDC44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115.1518,OUT013,1987,3,3,2,683.1108,0.1726662592,15.6,0,1,0,0,0,0,0,0,0,5485,5485
FDG17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,246.2486,OUT027,1985,2,3,4,8063.5038,0.0358979345,6.864999999999999,0,0,0,0,0,1,0,0,0,8702,5481
FDI45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,175.5054,OUT046,1997,1,1,2,2451.4756,0.03764723314285714,13.1,0,0,1,0,0,0,0,0,0,5393,5393
FDK08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.1016,OUT013,1987,3,3,2,1619.2256,0.14719582442857143,9.195,0,0,1,0,0,0,0,0,0,5485,5485
FDW36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107.1622,OUT035,2004,1,2,2,423.4488,0.06757041975,11.15,0,0,0,0,0,1,0,0,0,5506,5506
FDL39,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.9318,OUT035,2004,1,2,2,1984.7498,0.06338857366666667,16.1,0,1,0,0,0,0,0,0,0,5506,5506
FDS13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,266.1884,OUT013,1987,3,3,2,5299.768,0.15421157883333333,6.465,0,0,1,0,0,0,0,0,0,5485,5485
FDO57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,161.5578,OUT049,1999,2,1,2,320.9156,0.13095122271428572,20.75,0,0,1,0,0,0,0,0,0,5423,5423
FDS37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115.7492,OUT017,2007,3,2,2,2548.6824,0.035576003333333335,7.655,0,1,0,0,0,0,0,0,0,5419,5419
FDV26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.5794,OUT013,1987,3,3,2,1950.794,0.08433256257142856,20.25,1,0,0,0,0,0,0,0,0,5485,5485
FDJ22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,189.7504,OUT013,1987,3,3,2,2492.7552,0.05851952271428572,18.75,0,0,1,0,0,0,0,0,0,5485,5485
FDC16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.054,OUT049,1999,2,1,2,1038.648,0.020598200333333334,11.5,0,0,1,0,0,0,0,0,0,5423,5423
NCH42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,231.601,OUT027,1985,2,3,4,7580.133,0.041495385600000004,6.86,0,0,0,0,1,0,0,0,0,8702,5481
FDD46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,154.7998,OUT027,1985,2,3,4,3383.5956,0.17474719616666667,6.035,0,1,0,0,0,0,0,0,0,8702,5481
FDT25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,123.2072,OUT035,2004,1,2,2,1837.608,0.05084009171428572,7.5,0,0,1,0,0,0,0,0,0,5506,5506
FDR34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,229.1352,OUT045,2002,2,2,2,4580.704,0.016007816799999998,17.0,0,0,0,0,1,0,0,0,0,5471,5471
FDQ10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170.4422,OUT027,1985,2,3,4,5000.8238,0.03674677314285714,12.85,0,0,1,0,0,0,0,0,0,8702,5481
DRI03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.9028,OUT046,1997,1,1,2,4781.7756,0.02557790366666667,6.03,1,0,0,0,0,0,0,0,0,5393,5393
FDB58,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,143.7154,OUT027,1985,2,3,4,4821.7236,0.016250771285714286,10.5,0,0,1,0,0,0,0,0,0,8702,5481
FDQ03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235.6248,OUT049,1999,2,1,2,1896.1984,0.09267855,15.0,0,0,0,0,1,0,0,0,0,5423,5423
DRD27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4042,OUT049,1999,2,1,2,2281.6966,0.028353114999999998,18.75,0,0,0,0,1,0,0,0,0,5423,5423
FDK33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,213.756,OUT018,2009,2,3,3,3408.896,0.0126417325,17.85,0,1,0,0,0,0,0,0,0,5436,5436
DRL23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,107.5938,OUT049,1999,2,1,2,1822.2946,0.01531411225,18.35,0,0,0,0,0,1,0,0,0,5423,5423
FDW32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.1882,OUT045,2002,2,2,2,515.3292,0.11355691257142857,18.35,0,0,1,0,0,0,0,0,0,5471,5471
NCL05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44.677,OUT046,1997,1,1,2,173.108,0.053877532166666665,19.6,0,0,1,0,0,0,0,0,0,5393,5393
DRB01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.053,OUT027,1985,2,3,4,569.259,0.08212644233333333,7.39,0,0,0,1,0,0,0,0,0,8702,5481
NCL06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260.9594,OUT045,2002,2,2,2,2878.2534,0.08833874566666666,14.65,0,0,0,1,0,0,0,0,0,5471,5471
FDH10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195.3478,OUT018,2009,2,3,3,1162.4868,0.058118815,21.0,1,0,0,0,0,0,0,0,0,5436,5436
NCO14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.2086,OUT017,2007,3,2,2,669.129,0.0336374212,9.6,0,0,0,0,1,0,0,0,0,5419,5419
FDV03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.4314,OUT049,1999,2,1,2,2326.971,0.0580669636,17.6,0,0,0,0,1,0,0,0,0,5423,5423
FDW52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166.4526,OUT017,2007,3,2,2,4769.1254,0.037536952,14.0,0,0,0,0,0,1,0,0,0,5419,5419
NCZ30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,119.1098,OUT017,2007,3,2,2,964.0784,0.029115579666666665,6.59,0,0,1,0,0,0,0,0,0,5419,5419
FDY35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.8402,OUT010,1998,1,3,1,91.8804,0.019295703857142858,17.6,0,0,1,0,0,0,0,0,0,3400,3400
FDN31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,191.353,OUT046,1997,1,1,2,2277.036,0.072931652,11.5,0,0,0,0,0,1,0,0,0,5393,5393
FDX31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,234.0958,OUT035,2004,1,2,2,2570.6538,0.016260853285714284,20.35,0,0,0,0,0,0,1,0,0,5506,5506
NCJ05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,152.3682,OUT049,1999,2,1,2,1677.1502,0.0460986225,18.7,0,1,0,0,0,0,0,0,0,5423,5423
FDN56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,143.8786,OUT017,2007,3,2,2,4334.358,0.11715062175,5.46,1,0,0,0,0,0,0,0,0,5419,5419
FDZ04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62.351,OUT049,1999,2,1,2,822.263,0.042270600666666665,9.31,0,1,0,0,0,0,0,0,0,5423,5423
FDJ44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,174.9396,OUT035,2004,1,2,2,1569.9564,0.115327458875,12.3,1,0,0,0,0,0,0,0,0,5506,5506
FDI08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,248.1092,OUT017,2007,3,2,2,4233.1564,0.06644206483333333,18.2,0,1,0,0,0,0,0,0,0,5419,5419
FDB59,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200.0084,OUT018,2009,2,3,3,1984.084,0.0152874972,18.25,0,0,0,0,1,0,0,0,0,5436,5436
FDY15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.463,OUT045,2002,2,2,2,938.778,0.18935439814285715,18.25,0,0,1,0,0,0,0,0,0,5471,5471
NCZ18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,252.7698,OUT019,1985,1,1,1,761.0094,0.20958492166666667,7.825,0,0,1,0,0,0,0,0,0,8702,3221
DRO47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114.486,OUT017,2007,3,2,2,2490.092,0.1275969894,10.195,0,1,0,0,0,0,0,0,0,5419,5419
FDW21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102.4358,OUT035,2004,1,2,2,2010.716,0.0059636336,5.34,0,0,0,0,1,0,0,0,0,5506,5506
FDZ14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.1756,OUT027,1985,2,3,4,3998.7948,0.04760160633333333,7.71,0,0,0,1,0,0,0,0,0,8702,5481
FDM09,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167.879,OUT045,2002,2,2,2,2886.243,0.10053768475,11.15,0,0,0,0,0,1,0,0,0,5471,5471
FDK43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126.302,OUT049,1999,2,1,2,3036.048,0.030255589166666666,9.8,0,1,0,0,0,0,0,0,0,5423,5423
FDE45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,178.5002,OUT018,2009,2,3,3,5552.1062,0.04796580225,12.1,0,0,0,0,1,0,0,0,0,5436,5436
FDR35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200.0742,OUT027,1985,2,3,4,8958.339,0.020703022857142855,12.5,0,0,1,0,0,0,0,0,0,8702,5481
FDT58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,169.2816,OUT027,1985,2,3,4,3523.4136,0.09569693966666666,9.0,0,1,0,0,0,0,0,0,0,8702,5481
FDS57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,141.547,OUT017,2007,3,2,2,3006.087,0.11631327683333333,15.5,0,0,1,0,0,0,0,0,0,5419,5419
FDF10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147.2418,OUT018,2009,2,3,3,1324.2762,0.15707226033333332,15.5,0,0,0,0,0,1,0,0,0,5436,5436
FDP03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122.1388,OUT010,1998,1,3,1,495.3552,0.0680733325,5.15,0,0,1,0,0,0,0,0,0,3400,3400
FDT04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.5822,OUT010,1998,1,3,1,196.411,0.10730917666666667,17.25,0,0,0,0,1,0,0,0,0,3400,3400
NCW53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,191.3162,OUT013,1987,3,3,2,1346.9134,0.033799475714285716,18.35,0,0,1,0,0,0,0,0,0,5485,5485
FDA39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5822,OUT010,1998,1,3,1,78.5644,0.01395232242857143,6.32,1,0,0,0,0,0,0,0,0,3400,3400
NCH29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96.7726,OUT035,2004,1,2,2,2642.5602,0.034531230499999996,5.51,0,0,0,0,1,0,0,0,0,5506,5506
FDU02,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.8352,OUT045,2002,2,2,2,5267.8096,0.11362798071428572,13.35,0,0,1,0,0,0,0,0,0,5471,5471
FDN13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98.5358,OUT019,1985,1,1,1,402.1432,0.17130069633333334,18.6,0,1,0,0,0,0,0,0,0,8702,3221
FDX56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206.8638,OUT019,1985,1,1,1,207.0638,0.0851575784,17.1,0,1,0,0,0,0,0,0,0,8702,3221
FDT11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,189.4556,OUT027,1985,2,3,4,3567.3564,0.032693859666666665,5.94,0,1,0,0,0,0,0,0,0,8702,5481
NCC18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,173.2422,OUT027,1985,2,3,4,2069.3064,0.192383971625,19.1,1,0,0,0,0,0,0,0,0,8702,5481
FDA32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,214.7192,OUT010,1998,1,3,1,862.8768,0.037278289,14.0,0,0,1,0,0,0,0,0,0,3400,3400
FDU39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5562,OUT018,2009,2,3,3,770.3306,0.0360783525,18.85,0,1,0,0,0,0,0,0,0,5436,5436
FDV27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.3514,OUT019,1985,1,1,1,177.1028,0.05010158066666667,7.97,0,0,0,1,0,0,0,0,0,8702,3221
NCW53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,190.6162,OUT045,2002,2,2,2,3271.0754,0.033799475714285716,18.35,0,0,1,0,0,0,0,0,0,5471,5471
NCZ42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,237.0248,OUT013,1987,3,3,2,5451.5704,0.01130539675,10.5,0,0,0,0,1,0,0,0,0,5485,5485
FDO46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,191.0872,OUT017,2007,3,2,2,4349.0056,0.014211828800000001,9.6,0,1,0,0,0,0,0,0,0,5419,5419
FDQ57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147.476,OUT027,1985,2,3,4,3368.948,0.03316961675,7.275,0,0,0,0,0,1,0,0,0,8702,5481
FDZ36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,187.724,OUT018,2009,2,3,3,2050.664,0.06589836140000001,6.035,0,0,0,0,1,0,0,0,0,5436,5436
FDK38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150.0734,OUT018,2009,2,3,3,3563.3616,0.05848245542857143,6.650000000000001,0,0,1,0,0,0,0,0,0,5436,5436
FDU51,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178.7028,OUT027,1985,2,3,4,4604.6728,0.09660848733333333,20.2,0,1,0,0,0,0,0,0,0,8702,5481
FDS14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.9288,OUT013,1987,3,3,2,1571.288,0.049980649999999995,7.285,0,0,0,0,0,1,0,0,0,5485,5485
FDQ40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,175.4712,OUT049,1999,2,1,2,2988.1104,0.04175224466666667,11.1,0,0,0,0,0,0,1,0,0,5423,5423
FDE20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,167.879,OUT049,1999,2,1,2,4074.696,0.0055373622,11.35,0,0,0,0,1,0,0,0,0,5423,5423
FDH58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,113.1834,OUT046,1997,1,1,2,3109.9518,0.0370017832,12.300000000000002,0,1,0,0,0,0,0,0,0,5393,5393
NCK53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99.3042,OUT017,2007,3,2,2,2281.6966,0.04125378142857143,11.6,1,0,0,0,0,0,0,0,0,5419,5419
FDJ44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,173.7396,OUT017,2007,3,2,2,3663.2316,0.115327458875,12.3,1,0,0,0,0,0,0,0,0,5419,5419
FDN22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,252.4724,OUT045,2002,2,2,2,3271.7412,0.138683147,18.85,0,0,0,0,0,1,0,0,0,5471,5471
FDH56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116.7492,OUT018,2009,2,3,3,1621.8888,0.07686601014285714,9.8,0,0,1,0,0,0,0,0,0,5436,5436
FDK48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.7354,OUT045,2002,2,2,2,1128.531,0.037673586499999995,7.445,0,0,0,0,1,0,0,0,0,5471,5471
FDQ40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,177.2712,OUT035,2004,1,2,2,2109.2544,0.04175224466666667,11.1,0,0,0,0,0,0,1,0,0,5506,5506
FDH10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,194.4478,OUT035,2004,1,2,2,968.739,0.058118815,21.0,1,0,0,0,0,0,0,0,0,5506,5506
FDM21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,259.2646,OUT045,2002,2,2,2,3091.9752,0.064418241,20.2,0,0,0,0,1,0,0,0,0,5471,5471
FDX12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,239.2196,OUT045,2002,2,2,2,3133.2548,0.03046699825,18.2,0,0,0,0,0,1,0,0,0,5471,5471
FDM51,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.4674,OUT013,1987,3,3,2,2037.348,0.0259688346,11.800000000000002,0,1,0,0,0,0,0,0,0,5485,5485
FDG09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,188.9556,OUT010,1998,1,3,1,563.2668,0.05156476211111111,20.6,0,0,0,0,0,0,1,0,0,3400,3400
DRD37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.306,OUT013,1987,3,3,2,1304.968,0.015198772285714287,9.8,0,0,1,0,0,0,0,0,0,5485,5485
FDN21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,161.0236,OUT046,1997,1,1,2,483.3708,0.085097136,18.6,0,0,1,0,0,0,0,0,0,5393,5393
NCQ06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,256.7014,OUT046,1997,1,1,2,2805.0154,0.04534856444444444,13.0,0,0,0,0,0,0,1,0,0,5393,5393
FDV52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,118.0466,OUT046,1997,1,1,2,1060.6194,0.1218442752,20.7,0,0,0,0,1,0,0,0,0,5393,5393
FDC10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.8098,OUT017,2007,3,2,2,1325.6078,0.083853786,9.8,0,0,0,0,1,0,0,0,0,5419,5419
FDX51,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195.4452,OUT035,2004,1,2,2,4502.1396,0.025046307400000002,9.5,0,0,0,0,1,0,0,0,0,5506,5506
NCD54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.6786,OUT049,1999,2,1,2,2889.572,0.03212623828571428,21.1,0,0,1,0,0,0,0,0,0,5423,5423
NCK18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164.1184,OUT027,1985,2,3,4,3797.7232,0.0076006704,9.6,0,0,1,0,0,0,0,0,0,8702,5481
FDZ01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,104.099,OUT035,2004,1,2,2,2476.776,0.0102689824,8.975,0,0,0,0,1,0,0,0,0,5506,5506
FDT48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,199.1084,OUT046,1997,1,1,2,2182.4924,0.0460511002,4.92,0,1,0,0,0,0,0,0,0,5393,5393
FDB40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.8102,OUT049,1999,2,1,2,1895.5326,0.008389905666666668,17.5,0,1,0,0,0,0,0,0,0,5423,5423
NCC07,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103.3964,OUT027,1985,2,3,4,3050.6956,0.023942043166666666,19.6,0,1,0,0,0,0,0,0,0,8702,5481
FDT52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,244.6144,OUT049,1999,2,1,2,3185.1872,0.04753483,9.695,0,0,0,0,1,0,0,0,0,5423,5423
FDK09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,227.5352,OUT019,1985,1,1,1,916.1408,0.1135615325,15.2,0,1,0,0,0,0,0,0,0,8702,3221
NCQ30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,123.7414,OUT010,1998,1,3,1,121.8414,0.0374096612,7.725,0,0,0,0,1,0,0,0,0,3400,3400
FDZ60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106.0596,OUT019,1985,1,1,1,215.7192,0.1373011176,20.5,0,0,0,0,1,0,0,0,0,8702,3221
NCK18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164.9184,OUT013,1987,3,3,2,2972.1312,0.0076006704,9.6,0,0,1,0,0,0,0,0,0,5485,5485
FDV11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,173.4054,OUT010,1998,1,3,1,875.527,0.10004742100000001,9.1,0,0,0,0,0,1,0,0,0,3400,3400
FDR25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,265.6884,OUT017,2007,3,2,2,2649.884,0.1397149024,17.0,0,0,0,0,1,0,0,0,0,5419,5419
FDB26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52.364,OUT045,2002,2,2,2,745.696,0.0312840848,14.0,0,0,0,0,1,0,0,0,0,5471,5471
DRD01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8614,OUT017,2007,3,2,2,1436.7964,0.0613361044,12.1,0,0,0,0,1,0,0,0,0,5419,5419
FDG32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,221.5772,OUT017,2007,3,2,2,3558.0352,0.194919861,19.85,0,0,1,0,0,0,0,0,0,5419,5419
FDY49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,163.1184,OUT035,2004,1,2,2,2807.0128,0.013144578625,17.2,1,0,0,0,0,0,0,0,0,5506,5506
FDD26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,183.3924,OUT035,2004,1,2,2,2776.386,0.08925224533333333,8.71,0,1,0,0,0,0,0,0,0,5506,5506
FDC22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,192.682,OUT018,2009,2,3,3,2703.148,0.13660812,6.889999999999999,0,0,0,0,1,0,0,0,0,5436,5436
DRD27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9042,OUT045,2002,2,2,2,1686.4714,0.028353114999999998,18.75,0,0,0,0,1,0,0,0,0,5471,5471
FDA44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.793,OUT027,1985,2,3,4,1754.383,0.057754922,19.7,1,0,0,0,0,0,0,0,0,8702,5481
FDW01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,154.4682,OUT013,1987,3,3,2,1524.682,0.07998680133333334,14.5,0,0,0,0,0,1,0,0,0,5485,5485
FDV32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64.151,OUT019,1985,1,1,1,316.255,0.10000384233333333,7.784999999999999,0,1,0,0,0,0,0,0,0,8702,3221
FDK32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152.8682,OUT027,1985,2,3,4,5031.4506,0.048955006999999995,16.25,0,0,0,1,0,0,0,0,0,8702,5481
NCA05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,149.4734,OUT013,1987,3,3,2,2969.468,0.028939897599999997,20.75,0,1,0,0,0,0,0,0,0,5485,5485
FDR10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,161.5552,OUT013,1987,3,3,2,1787.0072,0.0114052892,17.6,0,0,0,0,1,0,0,0,0,5485,5485
FDL22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.0488,OUT035,2004,1,2,2,1086.5856,0.03640772128571428,16.85,0,0,1,0,0,0,0,0,0,5506,5506
